,Unnamed: 0.1,Unnamed: 0,username,movie_id,watch_date,rating,comment
6489,6489.0,6489.0,ashenton26,3401,2021-07-12,1.0,
6490,6490.0,6490.0,mmeka,4722,2024-09-21,2.0,
6491,6491.0,6491.0,bfiggins23,4467,2017-04-24,1.0,
6492,6492.0,6492.0,fscreech6,2682,2010-11-15,3.0,
6493,6493.0,6493.0,cyannoni1w,2294,2021-10-10,3.0,
6494,6494.0,6494.0,dpiatto4,1370,2009-09-21,4.0,
6495,6495.0,6495.0,lshattock1e,4397,2018-08-24,1.0,
6496,6496.0,6496.0,lshattock1e,1505,2023-05-03,1.0,
6497,6497.0,6497.0,dayllett1i,3104,2023-06-29,1.0,
6498,6498.0,6498.0,marnaez24,1429,2014-05-31,3.0,
6499,6499.0,6499.0,bfiggins23,2953,2008-04-25,3.0,
6500,6500.0,6500.0,cschild1y,3035,2024-12-02,4.0,
6501,6501.0,6501.0,tdundon1,3130,2020-12-15,2.0,
6502,6502.0,6502.0,jmccarterx,4802,2021-03-14,3.0,
6503,6503.0,6503.0,apetchell15,2980,2019-06-08,4.0,
6504,6504.0,6504.0,ksmedley1b,1951,2014-06-06,3.0,
6505,6505.0,6505.0,afradsonm,1346,2024-06-25,2.0,
6506,6506.0,6506.0,tdundon1,3051,2025-06-11,1.0,
6507,6507.0,6507.0,tpaulino2,403,2023-07-11,1.0,
6508,6508.0,6508.0,astoate1c,3604,2019-02-10,3.0,
6509,6509.0,6509.0,mvasseh,2851,2010-08-22,2.0,
6510,6510.0,6510.0,mwhitnell7,1295,2012-02-27,4.0,
6511,6511.0,6511.0,fbernon1j,1788,2013-12-14,4.0,
6512,6512.0,6512.0,llangloisi,577,2019-03-10,4.0,
6513,6513.0,6513.0,kstonestreet20,4572,2021-02-06,1.0,
6514,6514.0,6514.0,csedgeworthk,3062,2023-12-09,2.0,
6515,6515.0,6515.0,afradsonm,3586,2026-02-07,1.0,
6516,6516.0,6516.0,tlowden17,2091,2018-08-22,3.0,
6517,6517.0,6517.0,lbudibent3,3550,2021-10-28,2.0,
6518,6518.0,6518.0,cosbaldestony,2312,2024-05-27,2.0,
6519,6519.0,6519.0,marnaez24,2369,2025-08-03,2.0,
6520,6520.0,6520.0,cwaszkiewicz1u,2943,2025-08-09,3.0,
6521,6521.0,6521.0,cyannoni1w,3105,2021-10-28,1.0,
6522,6522.0,6522.0,egrestie2c,517,2021-07-27,3.0,
6523,6523.0,6523.0,csedgeworthk,4707,2010-08-16,2.0,
6524,6524.0,6524.0,cwaszkiewicz1u,1970,2010-03-28,3.0,
6525,6525.0,6525.0,bfiggins23,4539,2013-08-22,3.0,
6526,6526.0,6526.0,xbenion2f,3317,2026-04-22,3.0,
6527,6527.0,6527.0,mdampier2q,2135,2015-11-27,3.0,
6528,6528.0,6528.0,avasechkin2g,2148,2013-05-17,1.0,
6529,6529.0,6529.0,glongbottom16,3364,2015-05-19,2.0,
6530,6530.0,6530.0,cniesel0,4087,2014-09-24,1.0,
6531,6531.0,6531.0,lbudibent3,1470,2011-06-28,3.0,
6532,6532.0,6532.0,lbudibent3,1473,2025-06-29,4.0,
6533,6533.0,6533.0,aheyward1g,2256,2013-11-27,4.0,
6534,6534.0,6534.0,csedgeworthk,1249,2010-02-20,1.0,
6535,6535.0,6535.0,rtwitchings9,3314,2022-09-21,4.0,
6536,6536.0,6536.0,lshattock1e,1564,2017-11-18,4.0,
6537,6537.0,6537.0,cyannoni1w,2518,2012-10-08,4.0,
6538,6538.0,6538.0,cfrankcom2d,3853,2008-03-24,1.0,
6539,6539.0,6539.0,mwhitnell7,3883,2025-08-14,3.0,
6540,6540.0,6540.0,lconaboy11,3719,2010-04-25,3.0,
6541,6541.0,6541.0,avasechkin2g,1471,2014-06-24,1.0,
6542,6542.0,6542.0,cwaszkiewicz1u,3103,2017-06-07,3.0,
6543,6543.0,6543.0,mgarioch1p,1894,2010-04-13,3.0,
6544,6544.0,6544.0,hseabrocke2m,1223,2013-06-30,2.0,
6545,6545.0,6545.0,ksmedley1b,1570,2017-10-14,4.0,
6546,6546.0,6546.0,gbezemer1h,4656,2014-07-11,4.0,
6547,6547.0,6547.0,pkyteley2j,3949,2024-03-22,1.0,
6548,6548.0,6548.0,jmccarterx,2266,2010-01-29,4.0,
6549,6549.0,6549.0,mcharlot12,3701,2021-02-10,2.0,
6550,6550.0,6550.0,dbruckshaw1l,336,2014-11-05,2.0,
6551,6551.0,6551.0,ahorbath1a,4465,2015-05-01,3.0,
6552,6552.0,6552.0,mgarioch1p,1643,2011-10-13,1.0,
6553,6553.0,6553.0,egrestie2c,583,2009-11-10,4.0,
6554,6554.0,6554.0,cniesel0,239,2016-05-17,2.0,
6555,6555.0,6555.0,battwellz,3844,2021-12-04,2.0,
6556,6556.0,6556.0,rtwitchings9,1930,2015-02-26,2.0,
6557,6557.0,6557.0,ahorbath1a,2093,2020-01-01,1.0,
6558,6558.0,6558.0,aeul1o,1840,2023-03-20,1.0,
6559,6559.0,6559.0,tdundon1,409,2014-01-24,1.0,
6560,6560.0,6560.0,battwellz,2567,2025-05-16,2.0,
6561,6561.0,6561.0,gtoffolonio,4477,2017-01-10,4.0,
6562,6562.0,6562.0,sponteq,4684,2010-12-29,1.0,
6563,6563.0,6563.0,bfiggins23,2940,2019-01-03,3.0,
6564,6564.0,6564.0,jvasilenko2h,3973,2017-01-30,2.0,
6565,6565.0,6565.0,apetchell15,2074,2019-12-11,2.0,
6566,6566.0,6566.0,fbernon1j,2430,2019-06-06,1.0,
6567,6567.0,6567.0,cdevaneyc,2024,2017-08-22,1.0,
6568,6568.0,6568.0,pkyteley2j,2619,2020-10-13,2.0,
6569,6569.0,6569.0,lshattock1e,2218,2023-02-28,2.0,
6570,6570.0,6570.0,pcolleford2r,3167,2015-12-16,2.0,
6571,6571.0,6571.0,ppointon2l,2312,2025-04-10,1.0,
6572,6572.0,6572.0,kstammler1m,4284,2024-10-08,3.0,
6573,6573.0,6573.0,cwaszkiewicz1u,3154,2017-12-25,2.0,
6574,6574.0,6574.0,cniesel0,2643,2013-02-06,4.0,
6575,6575.0,6575.0,jmccarterx,2176,2020-10-18,4.0,
6576,6576.0,6576.0,elivingstonep,943,2024-07-13,3.0,
6577,6577.0,6577.0,rrosten1x,32,2023-09-22,1.0,
6578,6578.0,6578.0,ssimoes2a,1414,2021-08-06,4.0,
6579,6579.0,6579.0,cschild1y,3487,2008-05-14,4.0,
6580,6580.0,6580.0,aecclestone1d,3272,2025-02-08,2.0,
6581,6581.0,6581.0,sponteq,4120,2025-10-02,4.0,
6582,6582.0,6582.0,egrestie2c,419,2020-08-02,2.0,
6583,6583.0,6583.0,pcolleford2r,425,2015-02-12,1.0,
6584,6584.0,6584.0,hpoundford2i,31,2019-07-23,4.0,
6585,6585.0,6585.0,apetchell15,3201,2024-12-23,4.0,
6586,6586.0,6586.0,ccockerham8,4151,2018-10-14,1.0,
6587,6587.0,6587.0,tfley1q,4226,2019-02-15,1.0,
6588,6588.0,6588.0,ahorbath1a,3674,2021-08-13,2.0,
6589,6589.0,6589.0,marnaez24,3461,2009-02-16,4.0,
6590,6590.0,6590.0,rrosten1x,1186,2025-04-16,1.0,
6591,6591.0,6591.0,glongbottom16,522,2021-10-30,2.0,
6592,6592.0,6592.0,pvicaryn,921,2013-02-16,2.0,
6593,6593.0,6593.0,dpiatto4,268,2023-03-18,1.0,
6594,6594.0,6594.0,tmusickaw,4010,2019-10-12,2.0,
6595,6595.0,6595.0,llangloisi,841,2021-10-03,1.0,
6596,6596.0,6596.0,rwilcott10,2362,2018-03-31,3.0,
6597,6597.0,6597.0,dsiene2k,887,2021-08-03,1.0,
6598,6598.0,6598.0,aeul1o,1264,2008-03-14,3.0,
6599,6599.0,6599.0,marnaez24,19,2018-09-28,1.0,
6600,6600.0,6600.0,ashenton26,4343,2020-12-16,4.0,
6601,6601.0,6601.0,ksmedley1b,1289,2014-09-19,1.0,
6602,6602.0,6602.0,hseabrocke2m,4802,2021-01-09,1.0,
6603,6603.0,6603.0,rgasgarthu,1968,2023-07-23,1.0,
6604,6604.0,6604.0,aheyward1g,3055,2015-03-21,2.0,
6605,6605.0,6605.0,cdevaneyc,393,2020-07-29,3.0,
6606,6606.0,6606.0,swilemans,1016,2010-09-23,1.0,
6607,6607.0,6607.0,dsiene2k,117,2020-07-02,2.0,
6608,6608.0,6608.0,lbudibent3,3830,2022-02-18,3.0,
6609,6609.0,6609.0,tmusickaw,4039,2015-06-30,3.0,
6610,6610.0,6610.0,battwellz,287,2025-11-02,2.0,
6611,6611.0,6611.0,jmonini18,4492,2020-05-31,3.0,
6612,6612.0,6612.0,dpiatto4,1483,2024-03-13,4.0,
6613,6613.0,6613.0,cyannoni1w,2718,2020-08-16,3.0,
6614,6614.0,6614.0,hpoundford2i,3326,2018-01-27,1.0,
6615,6615.0,6615.0,msmedmore2n,2995,2017-04-08,3.0,
6616,6616.0,6616.0,pvicaryn,2422,2016-11-13,1.0,
6617,6617.0,6617.0,ccrippin21,4488,2017-10-01,4.0,
6618,6618.0,6618.0,tpaulino2,1001,2023-11-30,1.0,
6619,6619.0,6619.0,jhearsey25,4199,2014-10-03,2.0,
6620,6620.0,6620.0,dsiene2k,2479,2013-05-04,3.0,
6621,6621.0,6621.0,egrestie2c,4428,2022-07-12,1.0,
6622,6622.0,6622.0,kstonestreet20,2139,2019-08-07,4.0,
6623,6623.0,6623.0,fbernon1j,3414,2012-06-12,1.0,
6624,6624.0,6624.0,esouthwell2b,4484,2019-08-26,1.0,
6625,6625.0,6625.0,mmeka,3658,2019-04-21,2.0,
6626,6626.0,6626.0,egrestie2c,2886,2018-07-21,2.0,
6627,6627.0,6627.0,tmusickaw,3811,2025-04-23,3.0,
6628,6628.0,6628.0,jhaslen2e,2919,2016-01-26,3.0,
6629,6629.0,6629.0,jdellcasa1n,42,2010-08-23,3.0,
6630,6630.0,6630.0,pvicaryn,1628,2020-09-10,1.0,
6631,6631.0,6631.0,msmedmore2n,4565,2010-04-10,2.0,
6632,6632.0,6632.0,ebatchelor22,3968,2014-05-20,1.0,
6633,6633.0,6633.0,ccrippin21,3267,2025-04-10,3.0,
6634,6634.0,6634.0,rtwitchings9,2827,2010-12-05,3.0,
6635,6635.0,6635.0,jmccarterx,3952,2024-08-23,3.0,
6636,6636.0,6636.0,mgarioch1p,3583,2009-11-16,4.0,
6637,6637.0,6637.0,gtapine,400,2016-01-11,1.0,
6638,6638.0,6638.0,cyannoni1w,1049,2024-03-25,1.0,
6639,6639.0,6639.0,gtapine,4569,2014-08-25,1.0,
6640,6640.0,6640.0,ccrippin21,2099,2019-06-27,3.0,
6641,6641.0,6641.0,daleksidzer,3577,2024-01-23,4.0,
6642,6642.0,6642.0,bboobierv,1391,2020-07-05,4.0,
6643,6643.0,6643.0,xbenion2f,4196,2010-07-15,2.0,
6644,6644.0,6644.0,msmedmore2n,2687,2023-02-26,1.0,
6645,6645.0,6645.0,rwilcott10,3560,2008-11-16,2.0,
6646,6646.0,6646.0,ahorbath1a,2346,2010-03-12,2.0,
6647,6647.0,6647.0,dayllett1i,2058,2018-08-23,1.0,
6648,6648.0,6648.0,jvasilenko2h,113,2018-10-16,4.0,
6649,6649.0,6649.0,jdellcasa1n,3144,2018-05-18,4.0,
6650,6650.0,6650.0,kstonestreet20,1238,2016-08-18,3.0,
6651,6651.0,6651.0,rwilcott10,1108,2018-11-12,2.0,
6652,6652.0,6652.0,mwhitnell7,73,2008-04-17,1.0,
6653,6653.0,6653.0,jhaslen2e,1861,2010-03-26,3.0,
6654,6654.0,6654.0,mvasseh,3362,2018-05-06,4.0,
6655,6655.0,6655.0,ccrippin21,535,2024-12-18,4.0,
6656,6656.0,6656.0,prosenfelt14,352,2015-12-09,2.0,
6657,6657.0,6657.0,cwaszkiewicz1u,988,2011-11-30,2.0,
6658,6658.0,6658.0,cniesel0,3349,2011-09-23,2.0,
6659,6659.0,6659.0,onewberryd,3655,2009-02-03,3.0,
6660,6660.0,6660.0,jhearsey25,2154,2024-11-28,3.0,
6661,6661.0,6661.0,alloydwilliamsa,3257,2020-11-25,4.0,
6662,6662.0,6662.0,gtoffolonio,2953,2025-12-30,3.0,
6663,6663.0,6663.0,sbignell19,2870,2016-06-24,1.0,
6664,6664.0,6664.0,mcharlot12,3173,2013-06-24,3.0,
6665,6665.0,6665.0,alloydwilliamsa,2302,2015-02-20,4.0,
6666,6666.0,6666.0,cyannoni1w,2682,2025-11-01,4.0,
6667,6667.0,6667.0,garonovich1v,1691,2011-03-23,1.0,
6668,6668.0,6668.0,wdjordjevic1r,1203,2013-07-30,2.0,
6669,6669.0,6669.0,jcolyer5,3149,2014-12-01,1.0,
6670,6670.0,6670.0,cosbaldestony,2261,2008-04-21,3.0,
6671,6671.0,6671.0,onewberryd,1762,2020-09-25,2.0,
6672,6672.0,6672.0,mvasseh,3912,2016-07-02,3.0,
6673,6673.0,6673.0,olechmere1k,2083,2011-11-09,4.0,
6674,6674.0,6674.0,battwellz,316,2016-05-29,1.0,
6675,6675.0,6675.0,onewberryd,2207,2008-12-25,3.0,
6676,6676.0,6676.0,tlowden17,3003,2008-12-02,2.0,
6677,6677.0,6677.0,cfrankcom2d,4474,2016-06-18,4.0,
6678,6678.0,6678.0,rfoulis13,4793,2011-09-16,3.0,
6679,6679.0,6679.0,rgasgarthu,2829,2023-09-22,4.0,
6680,6680.0,6680.0,tfley1q,2532,2010-11-18,4.0,
6681,6681.0,6681.0,olechmere1k,3225,2015-11-15,3.0,
6682,6682.0,6682.0,mcharlot12,848,2009-06-21,3.0,
6683,6683.0,6683.0,marnaez24,391,2012-03-10,4.0,
6684,6684.0,6684.0,marnaez24,1432,2012-02-27,4.0,
6685,6685.0,6685.0,knewling1s,2730,2016-07-13,1.0,
6686,6686.0,6686.0,garonovich1v,3258,2024-11-27,2.0,
6687,6687.0,6687.0,llangloisi,2274,2014-04-27,2.0,
6688,6688.0,6688.0,tlowden17,2021,2014-04-11,2.0,
6689,6689.0,6689.0,wleatt2o,2539,2012-04-10,3.0,
6690,6690.0,6690.0,ssimoes2a,3544,2013-10-19,3.0,
6691,6691.0,6691.0,pvicaryn,445,2014-11-12,2.0,
6692,6692.0,6692.0,hpoundford2i,3836,2013-11-01,2.0,
6693,6693.0,6693.0,mromandl,3900,2017-05-22,3.0,
6694,6694.0,6694.0,kstonestreet20,2036,2015-03-24,4.0,
6695,6695.0,6695.0,jvasilenko2h,4076,2012-05-24,4.0,
6696,6696.0,6696.0,jmccarterx,158,2009-06-19,1.0,
6697,6697.0,6697.0,pvicaryn,464,2020-03-12,4.0,
6698,6698.0,6698.0,thargess27,1893,2018-10-08,4.0,
6699,6699.0,6699.0,llangloisi,51,2010-05-17,4.0,
6700,6700.0,6700.0,tlowden17,1169,2019-05-06,4.0,
6701,6701.0,6701.0,glongbottom16,1039,2023-12-31,3.0,
6702,6702.0,6702.0,cschild1y,4287,2009-08-08,2.0,
6703,6703.0,6703.0,tdundon1,337,2020-04-27,2.0,
6704,6704.0,6704.0,dbruckshaw1l,1229,2023-01-07,1.0,
6705,6705.0,6705.0,garonovich1v,1835,2018-10-03,1.0,
6706,6706.0,6706.0,afradsonm,2327,2025-11-05,2.0,
6707,6707.0,6707.0,rrosten1x,3693,2023-07-21,2.0,
6708,6708.0,6708.0,gtoffolonio,3760,2015-02-03,1.0,
6709,6709.0,6709.0,lshattock1e,981,2025-10-09,2.0,
6710,6710.0,6710.0,dpiatto4,97,2011-11-12,4.0,
6711,6711.0,6711.0,tlowden17,3012,2013-06-27,2.0,
6712,6712.0,6712.0,ccrippin21,32,2015-08-25,3.0,
6713,6713.0,6713.0,jvasilenko2h,1549,2024-11-20,3.0,
6714,6714.0,6714.0,sponteq,136,2010-05-23,4.0,
6715,6715.0,6715.0,fscreech6,3247,2011-01-23,4.0,
6716,6716.0,6716.0,cfrankcom2d,1009,2009-04-06,4.0,
6717,6717.0,6717.0,rbottrellt,96,2025-10-03,3.0,
6718,6718.0,6718.0,ccrippin21,1422,2015-05-08,4.0,
6719,6719.0,6719.0,gseadon28,4787,2014-05-17,2.0,
6720,6720.0,6720.0,mwhitnell7,489,2021-08-03,1.0,
6721,6721.0,6721.0,kstammler1m,1029,2022-06-28,4.0,
6722,6722.0,6722.0,battwellz,2079,2020-08-09,4.0,
6723,6723.0,6723.0,lshattock1e,2172,2009-10-26,4.0,
6724,6724.0,6724.0,cosbaldestony,2768,2025-10-24,2.0,
6725,6725.0,6725.0,jhearsey25,1294,2014-10-10,1.0,
6726,6726.0,6726.0,ccockerham8,1284,2024-01-13,3.0,
6727,6727.0,6727.0,pvicaryn,2031,2016-04-19,4.0,
6728,6728.0,6728.0,cniesel0,2853,2023-03-28,3.0,
6729,6729.0,6729.0,thargess27,499,2023-05-19,4.0,
6730,6730.0,6730.0,mwhitnell7,2081,2015-08-14,4.0,
6731,6731.0,6731.0,oaloshkinj,3757,2010-02-17,2.0,
6732,6732.0,6732.0,mvasseh,4011,2015-02-13,2.0,
6733,6733.0,6733.0,mdampier2q,2822,2014-06-06,4.0,
6734,6734.0,6734.0,pcolleford2r,4040,2012-12-29,2.0,
6735,6735.0,6735.0,esouthwell2b,4788,2018-05-11,4.0,
6736,6736.0,6736.0,ashenton26,1153,2018-10-18,2.0,
6737,6737.0,6737.0,lmaxtedg,693,2023-08-26,3.0,
6738,6738.0,6738.0,rtwitchings9,2991,2015-02-24,2.0,
6739,6739.0,6739.0,jhearsey25,4380,2018-05-09,3.0,
6740,6740.0,6740.0,mcharlot12,443,2016-09-20,2.0,
6741,6741.0,6741.0,cyannoni1w,1229,2016-09-13,1.0,
6742,6742.0,6742.0,mmeka,2892,2017-02-19,3.0,
6743,6743.0,6743.0,tfley1q,2039,2020-04-20,2.0,
6744,6744.0,6744.0,elivingstonep,4732,2024-07-19,2.0,
6745,6745.0,6745.0,tfley1q,3057,2018-02-06,4.0,
6746,6746.0,6746.0,cosbaldestony,2232,2018-02-06,4.0,
6747,6747.0,6747.0,avasechkin2g,4188,2012-09-21,2.0,
6748,6748.0,6748.0,mmeka,504,2020-07-21,4.0,
6749,6749.0,6749.0,ashenton26,4671,2018-09-28,4.0,
6750,6750.0,6750.0,prosenfelt14,4634,2011-01-11,2.0,
6751,6751.0,6751.0,alloydwilliamsa,1615,2008-06-28,2.0,
6752,6752.0,6752.0,jcolyer5,2449,2013-12-10,3.0,
6753,6753.0,6753.0,ashenton26,1490,2019-09-10,1.0,
6754,6754.0,6754.0,csedgeworthk,628,2019-12-09,1.0,
6755,6755.0,6755.0,mgarioch1p,23,2008-02-28,2.0,
6756,6756.0,6756.0,dpiatto4,164,2024-04-14,4.0,
6757,6757.0,6757.0,rgasgarthu,1089,2022-10-13,1.0,
6758,6758.0,6758.0,ssparshettb,4141,2010-03-21,4.0,
6759,6759.0,6759.0,olechmere1k,2683,2025-11-11,1.0,
6760,6760.0,6760.0,dbruckshaw1l,246,2025-07-31,1.0,
6761,6761.0,6761.0,mcharlot12,1586,2009-05-08,1.0,
6762,6762.0,6762.0,ppointon2l,541,2019-06-23,3.0,
6763,6763.0,6763.0,xbenion2f,530,2018-04-04,1.0,
6764,6764.0,6764.0,glongbottom16,3358,2009-09-20,2.0,
6765,6765.0,6765.0,jcolyer5,3748,2014-05-10,4.0,
6766,6766.0,6766.0,bboobierv,2875,2008-09-27,1.0,
6767,6767.0,6767.0,tdundon1,4091,2025-06-16,2.0,
6768,6768.0,6768.0,jhearsey25,334,2024-10-10,2.0,
6769,6769.0,6769.0,mmeka,2397,2011-12-29,3.0,
6770,6770.0,6770.0,cyannoni1w,30,2014-08-17,3.0,
6771,6771.0,6771.0,rtwitchings9,3652,2015-04-30,4.0,
6772,6772.0,6772.0,glongbottom16,4308,2008-10-09,1.0,
6773,6773.0,6773.0,rtwitchings9,1318,2016-01-04,2.0,
6774,6774.0,6774.0,lbudibent3,1055,2009-07-20,3.0,
6775,6775.0,6775.0,knewling1s,2788,2010-01-14,4.0,
6776,6776.0,6776.0,ssimoes2a,3854,2014-09-04,2.0,
6777,6777.0,6777.0,jmarkos29,2412,2019-11-03,4.0,
6778,6778.0,6778.0,cfrankcom2d,531,2008-02-23,3.0,
6779,6779.0,6779.0,msmedmore2n,1348,2023-07-12,3.0,
6780,6780.0,6780.0,rtwitchings9,3063,2023-01-28,2.0,
6781,6781.0,6781.0,mgarioch1p,1529,2025-06-24,3.0,
6782,6782.0,6782.0,avasechkin2g,1338,2023-10-19,4.0,
6783,6783.0,6783.0,pkyteley2j,449,2010-08-29,2.0,
6784,6784.0,6784.0,jhaslen2e,2651,2012-09-12,3.0,
6785,6785.0,6785.0,aheyward1g,353,2019-10-31,4.0,
6786,6786.0,6786.0,fbernon1j,3298,2015-03-08,2.0,
6787,6787.0,6787.0,cschild1y,1445,2014-04-19,2.0,
6788,6788.0,6788.0,dpiatto4,3244,2019-01-09,3.0,
6789,6789.0,6789.0,lmaxtedg,1176,2017-01-05,4.0,
6790,6790.0,6790.0,jhaslen2e,4147,2020-01-21,3.0,
6791,6791.0,6791.0,olechmere1k,1239,2013-08-01,2.0,
6792,6792.0,6792.0,mmeka,477,2017-08-05,1.0,
6793,6793.0,6793.0,jhearsey25,4378,2021-12-10,2.0,
6794,6794.0,6794.0,rfoulis13,224,2024-10-04,3.0,
6795,6795.0,6795.0,egrestie2c,3374,2010-03-05,2.0,
6796,6796.0,6796.0,ebatchelor22,3526,2013-09-15,1.0,
6797,6797.0,6797.0,astoate1c,4074,2016-01-25,1.0,
6798,6798.0,6798.0,glongbottom16,1467,2023-04-29,1.0,
6799,6799.0,6799.0,wdjordjevic1r,3773,2009-03-30,3.0,
6800,6800.0,6800.0,prosenfelt14,4213,2023-11-16,3.0,
6801,6801.0,6801.0,ssparshettb,1008,2014-06-14,3.0,
6802,6802.0,6802.0,bfiggins23,2855,2018-06-29,3.0,
6803,6803.0,6803.0,fscreech6,4658,2010-03-26,4.0,
6804,6804.0,6804.0,daleksidzer,3783,2011-01-16,2.0,
6805,6805.0,6805.0,rtwitchings9,231,2023-09-13,1.0,
6806,6806.0,6806.0,tmusickaw,3526,2019-02-25,1.0,
6807,6807.0,6807.0,jmccarterx,2207,2011-10-21,2.0,
6808,6808.0,6808.0,cniesel0,3691,2022-06-28,2.0,
6809,6809.0,6809.0,msmedmore2n,1463,2009-06-25,4.0,
6810,6810.0,6810.0,dpiatto4,1976,2020-06-17,2.0,
6811,6811.0,6811.0,xbenion2f,1690,2014-01-24,4.0,
6812,6812.0,6812.0,cosbaldestony,4775,2022-08-17,2.0,
6813,6813.0,6813.0,jmccarterx,2455,2013-11-19,2.0,
6814,6814.0,6814.0,mvasseh,932,2020-01-23,4.0,
6815,6815.0,6815.0,rbottrellt,2327,2019-08-02,4.0,
6816,6816.0,6816.0,csedgeworthk,557,2017-01-26,1.0,
6817,6817.0,6817.0,ssparshettb,1094,2026-04-12,1.0,
6818,6818.0,6818.0,alloydwilliamsa,267,2009-02-21,1.0,
6819,6819.0,6819.0,apetchell15,2355,2022-09-09,2.0,
6820,6820.0,6820.0,dpiatto4,1639,2019-06-28,1.0,
6821,6821.0,6821.0,rtwitchings9,322,2008-02-01,4.0,
6822,6822.0,6822.0,fscreech6,3159,2017-01-24,2.0,
6823,6823.0,6823.0,garonovich1v,2127,2017-08-20,2.0,
6824,6824.0,6824.0,apetchell15,1459,2014-08-08,1.0,
6825,6825.0,6825.0,msmedmore2n,3462,2015-01-12,3.0,
6826,6826.0,6826.0,rgasgarthu,2264,2018-03-03,4.0,
6827,6827.0,6827.0,daleksidzer,3219,2013-07-11,2.0,
6828,6828.0,6828.0,pcolleford2r,899,2021-11-27,1.0,
6829,6829.0,6829.0,mgarioch1p,4797,2024-11-09,4.0,
6830,6830.0,6830.0,mvasseh,901,2009-10-10,2.0,
6831,6831.0,6831.0,dayllett1i,2583,2019-02-14,4.0,
6832,6832.0,6832.0,pkyteley2j,1544,2013-05-06,3.0,
6833,6833.0,6833.0,kstonestreet20,652,2016-01-10,1.0,
6834,6834.0,6834.0,thargess27,815,2010-07-11,3.0,
6835,6835.0,6835.0,glongbottom16,1904,2014-07-03,4.0,
6836,6836.0,6836.0,kstammler1m,4331,2010-07-22,3.0,
6837,6837.0,6837.0,gseadon28,2794,2023-11-13,3.0,
6838,6838.0,6838.0,cyannoni1w,1875,2016-10-01,3.0,
6839,6839.0,6839.0,ssparshettb,3194,2012-06-18,1.0,
6840,6840.0,6840.0,ahorbath1a,344,2017-08-09,3.0,
6841,6841.0,6841.0,mwhitnell7,4071,2010-11-26,3.0,
6842,6842.0,6842.0,gseadon28,1752,2012-07-21,1.0,
6843,6843.0,6843.0,tsowrah1t,3162,2015-04-06,4.0,
6844,6844.0,6844.0,kstonestreet20,729,2016-09-20,4.0,
6845,6845.0,6845.0,csedgeworthk,4357,2022-08-24,2.0,
6846,6846.0,6846.0,sbignell19,3538,2011-12-24,2.0,
6847,6847.0,6847.0,onewberryd,1603,2024-10-12,2.0,
6848,6848.0,6848.0,cdevaneyc,3327,2021-07-20,2.0,
6849,6849.0,6849.0,mdampier2q,4463,2010-03-01,2.0,
6850,6850.0,6850.0,jvasilenko2h,326,2025-08-23,3.0,
6851,6851.0,6851.0,sbignell19,4105,2017-12-24,3.0,
6852,6852.0,6852.0,jhaslen2e,3938,2008-11-12,4.0,
6853,6853.0,6853.0,kstonestreet20,2584,2014-03-05,1.0,
6854,6854.0,6854.0,knewling1s,1837,2011-09-02,3.0,
6855,6855.0,6855.0,aheyward1g,3256,2014-05-12,1.0,
6856,6856.0,6856.0,swilemans,386,2008-11-12,1.0,
6857,6857.0,6857.0,kstonestreet20,1772,2013-01-26,2.0,
6858,6858.0,6858.0,egabbatiss2p,2859,2022-05-04,4.0,
6859,6859.0,6859.0,tpaulino2,1833,2023-09-17,2.0,
6860,6860.0,6860.0,oaloshkinj,1706,2022-11-01,2.0,
6861,6861.0,6861.0,llangloisi,1739,2011-06-28,3.0,
6862,6862.0,6862.0,mgarioch1p,1975,2015-04-16,1.0,
6863,6863.0,6863.0,jdellcasa1n,4443,2021-10-25,1.0,
6864,6864.0,6864.0,xbenion2f,3971,2012-05-29,2.0,
6865,6865.0,6865.0,rtwitchings9,1070,2014-12-25,4.0,
6866,6866.0,6866.0,rwilcott10,3215,2016-07-06,2.0,
6867,6867.0,6867.0,afradsonm,1306,2018-05-10,4.0,
6868,6868.0,6868.0,cyannoni1w,2954,2012-11-07,3.0,
6869,6869.0,6869.0,daleksidzer,1985,2023-09-06,2.0,
6870,6870.0,6870.0,dbruckshaw1l,2111,2010-05-31,2.0,
6871,6871.0,6871.0,cfrankcom2d,3145,2021-07-03,2.0,
6872,6872.0,6872.0,dayllett1i,299,2019-01-17,4.0,
6873,6873.0,6873.0,xbenion2f,3368,2021-07-20,4.0,
6874,6874.0,6874.0,mromandl,984,2021-03-02,2.0,
6875,6875.0,6875.0,vsecretan1z,1869,2023-10-08,4.0,
6876,6876.0,6876.0,bdundin1f,3913,2010-09-25,3.0,
6877,6877.0,6877.0,gtapine,4098,2020-10-15,3.0,
6878,6878.0,6878.0,hpoundford2i,896,2024-12-11,4.0,
6879,6879.0,6879.0,tfley1q,2346,2021-07-11,3.0,
6880,6880.0,6880.0,rwilcott10,4489,2025-03-20,1.0,
6881,6881.0,6881.0,rbottrellt,3499,2015-07-27,4.0,
6882,6882.0,6882.0,ahorbath1a,4738,2024-10-05,1.0,
6883,6883.0,6883.0,bdundin1f,2889,2011-07-05,1.0,
6884,6884.0,6884.0,cschild1y,2630,2019-05-31,3.0,
6885,6885.0,6885.0,dbruckshaw1l,481,2019-06-14,3.0,
6886,6886.0,6886.0,rrosten1x,1913,2015-04-30,3.0,
